,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Company Planning Overview,,,,Feb 2019,,,,,Mar 2019,,,,,,Apr 2019,,,,,May 2019,,,,,Jun 2019,,,,,,Jul 2019,,,,,,,,Aug 2019,,,,,Sep 2019,,,,,,Oct 2019,,,,,Nov 2019,,,,,Dec 2019,,,,,,Jan 2019,,,,,,,,,,,,,,,
,TDPP,Sls Total MD Rtl,Retail Markdown Sales (Stores & Concierge),Actual (TY) / Forecast,"$ 4,002.5",$ 823.3,$ 867.9,"$ 1,354.2",$ 957.2,"$ 6,864.4","$ 1,092.7","$ 1,098.4","$ 1,663.8","$ 1,517.8","$ 1,491.8","$ 4,493.6","$ 1,028.7",$ 908.5,"$ 1,300.6","$ 1,255.8","$ 5,582.9","$ 1,257.7",$ 877.7,"$ 2,060.4","$ 1,387.0","$ 8,702.9","$ 1,176.8","$ 1,264.3",$ 873.8,"$ 2,335.7","$ 3,052.2","$ 10,323.4","$ 2,155.6","$ 2,850.2","$ 2,790.8","$ 2,526.8","$ 15,360.5","$ 24,609.2","$ 39,969.8","$ 6,239.7","$ 1,770.5","$ 1,418.6","$ 1,147.9","$ 1,902.7","$ 4,846.9","$ 1,258.4",$ 700.5,$ 918.1,$ 982.3,$ 987.5,"$ 3,907.9",$ 874.3,$ 786.6,"$ 1,105.1","$ 1,141.9","$ 4,682.3",$ 970.5,"$ 1,256.0","$ 1,235.2","$ 1,220.6","$ 10,743.3","$ 1,006.7","$ 1,354.4","$ 3,120.3","$ 2,978.4","$ 2,283.5","$ 6,514.8","$ 1,994.3","$ 1,852.4","$ 1,631.5","$ 1,036.6","$ 14,994.4","$ 21,940.4","$ 36,934.8","$ 76,904.6",,,Retail,,,,FALSE,
,TDLP,,,Forecast,"$ 4,034.9",$ 758.7,$ 924.2,"$ 1,372.2",$ 979.8,"$ 6,609.9","$ 1,153.9","$ 1,028.1","$ 1,773.1","$ 1,341.1","$ 1,313.6","$ 5,320.4",$ 926.4,"$ 1,290.4","$ 1,600.7","$ 1,502.8","$ 6,740.1","$ 1,482.4",$ 894.9,"$ 2,846.8","$ 1,516.1","$ 9,572.6","$ 1,177.1","$ 1,295.6",$ 856.9,"$ 2,775.6","$ 3,467.4","$ 9,382.9","$ 2,434.3","$ 2,513.6","$ 2,245.6","$ 2,189.4","$ 15,965.2","$ 25,695.6","$ 41,660.8","$ 5,536.9","$ 1,391.3","$ 1,260.4","$ 1,035.2","$ 1,850.1","$ 5,006.0","$ 1,258.4",$ 700.5,$ 936.9,"$ 1,075.5","$ 1,034.6","$ 3,907.9",$ 874.3,$ 786.6,"$ 1,105.1","$ 1,141.9","$ 4,682.3",$ 970.5,"$ 1,256.0","$ 1,235.2","$ 1,220.6","$ 10,743.3","$ 1,006.7","$ 1,354.4","$ 3,120.3","$ 2,978.4","$ 2,283.5","$ 6,514.8","$ 1,994.3","$ 1,852.4","$ 1,631.5","$ 1,036.6","$ 14,450.8","$ 21,940.4","$ 36,391.2","$ 78,052.0",,,Retail,,,,TRUE,
,TDOP,,,Plan,"$ 3,541.6",$ 571.1,$ 839.0,"$ 1,256.6",$ 875.0,"$ 5,089.0",$ 829.6,$ 858.2,"$ 1,384.7","$ 1,037.0",$ 979.5,"$ 4,595.1",$ 797.6,"$ 1,013.5","$ 1,342.5","$ 1,441.5","$ 6,265.7","$ 1,603.9",$ 888.2,"$ 2,286.4","$ 1,487.2","$ 8,982.8",$ 919.0,"$ 1,267.5",$ 801.3,"$ 2,588.1","$ 3,406.9","$ 8,921.8","$ 2,424.3","$ 2,397.6","$ 2,232.8","$ 1,867.1","$ 13,225.8","$ 24,170.4","$ 37,396.1","$ 5,892.5","$ 1,473.5","$ 1,344.2","$ 1,103.9","$ 1,970.9","$ 5,374.3","$ 1,347.3",$ 750.1,"$ 1,001.4","$ 1,156.2","$ 1,119.3","$ 4,262.5",$ 938.7,$ 796.8,"$ 1,218.2","$ 1,308.9","$ 4,568.2",$ 947.4,"$ 1,281.3","$ 1,118.9","$ 1,220.6","$ 11,195.9","$ 1,043.3","$ 1,401.2","$ 3,230.2","$ 3,064.7","$ 2,456.4","$ 6,275.1","$ 1,857.7","$ 2,025.8","$ 1,546.0",$ 845.6,"$ 15,529.3","$ 22,039.2","$ 37,568.5","$ 74,964.6",,,Retail,,,,TRUE,
,Var_to_Plan,,,Var to Plan,$ 460.9,$ 252.3,$ 28.8,$ 97.6,$ 82.2,"$ 1,775.4",$ 263.2,$ 240.2,$ 279.1,$ 480.7,$ 512.2,$ (101.6),$ 231.1,$ (105.0),$ (41.9),$ (185.7),$ (682.8),$ (346.1),$ (10.5),$ (226.0),$ (100.2),$ (279.9),$ 257.7,$ (3.1),$ 72.5,$ (252.4),$ (354.6),"$ 1,401.6",$ (268.7),$ 452.5,$ 558.0,$ 659.7,"$ 2,134.7",$ 438.9,"$ 2,573.6",$ 347.2,$ 297.0,$ 74.4,$ 44.0,$ (68.2),$ (527.4),$ (88.9),$ (49.5),$ (83.4),$ (173.9),$ (131.8),$ (354.7),$ (64.3),$ (10.2),$ (113.1),$ (167.0),$ 114.1,$ 23.1,$ (25.3),$ 116.3,$ (0.1),$ (452.6),$ (36.6),$ (46.8),$ (109.9),$ (86.3),$ (172.9),$ 239.8,$ 136.6,$ (173.4),$ 85.4,$ 191.0,$ (534.9),$ (98.8),$ (633.7),"$ 1,940.0",,,Retail,,,,TRUE,
,TDPT,,,Target,"$ 4,002.5",$ 823.3,$ 867.9,"$ 1,354.2",$ 957.2,"$ 6,864.4","$ 1,092.7","$ 1,098.4","$ 1,663.8","$ 1,517.8","$ 1,491.8","$ 4,493.6","$ 1,028.7",$ 908.5,"$ 1,300.6","$ 1,255.8","$ 5,734.1","$ 1,257.8",$ 876.5,"$ 2,083.6","$ 1,516.1","$ 9,938.9","$ 1,155.3","$ 1,341.0",$ 823.7,"$ 2,849.7","$ 3,769.2","$ 10,037.1","$ 2,668.4","$ 2,992.7","$ 2,500.3","$ 1,875.7","$ 15,360.5","$ 25,710.0","$ 41,070.5","$ 5,537.7","$ 1,381.8","$ 1,260.4","$ 1,035.2","$ 1,860.3","$ 5,066.0","$ 1,271.9",$ 708.1,$ 945.0,"$ 1,088.0","$ 1,053.0","$ 3,964.9",$ 885.6,$ 798.9,"$ 1,124.3","$ 1,156.1","$ 4,635.6",$ 959.6,"$ 1,242.6","$ 1,227.1","$ 1,206.2","$ 10,699.0",$ 999.1,"$ 1,346.7","$ 3,101.9","$ 2,968.0","$ 2,283.3","$ 6,010.6","$ 1,925.4","$ 1,782.2","$ 1,496.3",$ 806.7,"$ 14,568.6","$ 21,345.1","$ 35,913.7","$ 76,984.3",,,Retail,,,,TRUE,
,TLRP,,,LY,"$ 4,270.0",$ 709.8,"$ 1,007.4","$ 1,527.0","$ 1,025.9","$ 6,720.8","$ 1,231.6",$ 973.7,"$ 1,837.3","$ 1,566.5","$ 1,111.8","$ 5,463.1",$ 725.2,"$ 1,853.1","$ 1,460.0","$ 1,424.8","$ 6,377.0","$ 1,518.5",$ 950.2,"$ 2,281.7","$ 1,626.7","$ 9,481.0","$ 1,135.3","$ 1,233.3",$ 908.6,"$ 2,630.6","$ 3,573.1","$ 9,222.0","$ 2,706.7","$ 2,768.7","$ 2,138.1","$ 1,608.6","$ 16,453.9","$ 25,080.0","$ 41,533.9","$ 5,612.4","$ 1,288.8","$ 1,382.5","$ 1,067.5","$ 1,873.5","$ 5,033.1","$ 1,297.2",$ 938.8,$ 945.3,$ 889.4,$ 962.4,"$ 4,239.6",$ 902.5,$ 736.1,"$ 1,294.2","$ 1,306.8","$ 4,501.6","$ 1,097.2","$ 1,277.8","$ 1,172.2",$ 954.5,"$ 10,878.4","$ 1,073.2","$ 1,314.6","$ 3,069.9","$ 3,092.8","$ 2,327.9","$ 6,233.8","$ 1,923.7","$ 1,856.1","$ 1,463.7",$ 990.4,"$ 14,885.1","$ 21,613.8","$ 36,498.9","$ 78,032.8",,,Retail,,,,TRUE,
,LLY,,,LLY,"$ 3,195.4",$ 673.9,$ 550.8,"$ 1,132.7",$ 838.1,"$ 4,784.4",$ 820.1,$ 791.1,"$ 1,294.9","$ 1,138.2",$ 740.1,"$ 5,058.8",$ 928.0,"$ 1,547.5","$ 1,303.6","$ 1,279.7","$ 5,491.8","$ 1,361.8",$ 770.3,"$ 1,638.4","$ 1,721.3","$ 8,421.4","$ 1,050.1",$ 896.1,$ 895.1,"$ 2,437.5","$ 3,142.6","$ 8,474.0","$ 2,761.3","$ 2,537.7","$ 1,773.3","$ 1,401.7","$ 13,038.6","$ 22,387.2","$ 35,425.8","$ 5,417.6","$ 1,269.3","$ 1,468.6","$ 1,031.9","$ 1,647.9","$ 4,683.3","$ 1,182.5",$ 768.1,$ 632.9,"$ 1,158.0",$ 941.9,"$ 4,923.7","$ 1,085.9",$ 924.5,"$ 1,497.5","$ 1,415.7","$ 5,089.0","$ 1,287.9","$ 1,488.0","$ 1,275.2","$ 1,038.0","$ 12,129.1","$ 1,121.9","$ 1,416.2","$ 3,547.7","$ 3,561.4","$ 2,481.9","$ 6,493.4","$ 2,376.0","$ 2,134.8","$ 1,297.3",$ 685.2,"$ 15,024.7","$ 23,711.6","$ 38,736.2","$ 74,162.1",,,Retail,,,,TRUE,
,TDPPvsTDOP,,,Actual to Plan %,13.0%,44.2%,3.4%,7.8%,9.4%,34.9%,31.7%,28.0%,20.2%,46.4%,52.3%,-2.2%,29.0%,-10.4%,-3.1%,-12.9%,-10.9%,-21.6%,-1.2%,-9.9%,-6.7%,-3.1%,28.0%,-0.2%,9.0%,-9.8%,-10.4%,15.7%,-11.1%,18.9%,25.0%,35.3%,16.1%,1.8%,6.9%,5.9%,20.2%,5.5%,4.0%,-3.5%,-9.8%,-6.6%,-6.6%,-8.3%,-15.0%,-11.8%,-8.3%,-6.9%,-1.3%,-9.3%,-12.8%,2.5%,2.4%,-2.0%,10.4%,0.0%,-4.0%,-3.5%,-3.3%,-3.4%,-2.8%,-7.0%,3.8%,7.4%,-8.6%,5.5%,22.6%,-3.4%,-0.4%,-1.7%,2.6%,,,Retail,,,,TRUE,
,TDPPvsTLRP,,,Actual to LY %,-6.3%,16.0%,-13.9%,-11.3%,-6.7%,2.1%,-11.3%,12.8%,-9.4%,-3.1%,34.2%,-17.7%,41.9%,-51.0%,-10.9%,-11.9%,-12.5%,-17.2%,-7.6%,-9.7%,-14.7%,-8.2%,3.7%,2.5%,-3.8%,-11.2%,-14.6%,11.9%,-20.4%,2.9%,30.5%,57.1%,-6.6%,-1.9%,-3.8%,11.2%,37.4%,2.6%,7.5%,1.6%,-3.7%,-3.0%,-25.4%,-2.9%,10.4%,2.6%,-7.8%,-3.1%,6.9%,-14.6%,-12.6%,4.0%,-11.5%,-1.7%,5.4%,27.9%,-1.2%,-6.2%,3.0%,1.6%,-3.7%,-1.9%,4.5%,3.7%,-0.2%,11.5%,4.7%,0.7%,1.5%,1.2%,-1.4%,,,Retail,,,,TRUE,
,TDPP,Sls Total U,Retail Sales Units (Stores & Concierge),Actual (TY) / Forecast,519.9,128.4,106.7,120.8,164.1,936.6,154.6,180.1,160.1,269.9,171.8,812.7,196.7,212.1,214.7,189.2,888.3,259.4,144.0,251.0,233.9,888.1,163.2,214.0,119.7,187.6,203.6,705.5,186.3,182.7,168.4,168.1,"2,269.2","2,481.9","4,751.1",573.2,154.1,130.8,111.6,176.7,921.8,164.9,155.9,221.8,141.6,237.7,674.2,162.4,180.8,137.3,193.7,792.6,154.4,214.6,181.6,242.0,907.1,210.7,211.3,203.3,153.6,128.1,471.2,150.4,105.9,109.2,105.7,"2,169.3","2,170.8","4,340.1","9,091.2",,,Retail,,,,FALSE,
,TDLP,,,Forecast,586.8,148.9,115.8,128.7,193.3,934.8,169.8,176.6,165.9,243.1,179.3,906.9,185.0,269.9,244.1,207.8,948.5,290.4,146.9,248.5,262.6,869.1,170.1,196.7,117.8,179.5,205.1,669.5,186.5,179.9,148.9,154.2,"2,428.5","2,487.1","4,915.6",580.7,159.9,131.1,110.1,179.6,918.4,164.9,150.8,221.9,143.2,237.6,674.2,162.4,180.8,137.3,193.7,792.6,154.4,214.6,181.6,242.0,907.1,210.7,211.3,203.3,153.6,128.1,471.2,150.4,105.9,109.2,105.7,"2,173.3","2,170.8","4,344.2","9,259.8",,,Retail,,,,TRUE,
,TDOP,,,Plan,556.3,149.0,120.5,128.5,158.4,907.1,176.8,193.8,144.7,239.3,152.5,909.8,184.9,289.0,219.6,216.3,988.1,358.2,169.2,261.6,199.1,886.8,139.8,246.0,132.7,178.7,189.7,699.9,217.1,170.6,158.6,153.6,"2,373.2","2,574.8","4,948.0",616.8,174.9,137.1,114.2,190.7,951.4,170.6,149.5,231.5,149.9,249.9,730.6,172.5,195.3,147.8,215.0,780.4,157.3,232.6,152.1,238.5,987.8,228.0,223.4,225.1,166.3,145.0,514.7,118.2,174.4,134.2,87.8,"2,298.8","2,282.8","4,581.6","9,529.6",,,Retail,,,,TRUE,
,Var_to_Plan,,,Var to Plan,-36.4,-20.6,-13.8,-7.7,5.7,29.5,-22.1,-13.7,15.4,30.6,19.3,-97.1,11.8,-76.9,-4.9,-27.1,-99.8,-98.8,-25.2,-10.6,34.8,1.2,23.3,-32.0,-13.0,9.0,13.9,5.6,-30.9,12.1,9.9,14.5,-103.9,-92.9,-196.9,-43.6,-20.8,-6.2,-2.6,-14.0,-29.6,-5.7,6.4,-9.7,-8.3,-12.2,-56.3,-10.1,-14.4,-10.5,-21.3,12.2,-2.8,-18.0,29.4,3.6,-80.7,-17.3,-12.1,-21.7,-12.7,-16.9,-43.5,32.2,-68.5,-25.0,17.9,-129.5,-112.0,-241.5,-438.4,,,Retail,,,,TRUE,
,TDPT,,,Target,519.9,128.4,106.7,120.8,164.1,936.6,154.6,180.1,160.1,269.9,171.8,812.7,196.7,212.1,214.7,189.2,905.3,259.4,143.8,239.5,262.6,910.7,171.5,205.3,126.8,196.4,210.8,755.1,214.0,202.8,177.3,160.9,"2,269.2","2,571.1","4,840.3",598.3,170.2,136.4,109.8,181.8,938.4,166.8,154.0,227.2,146.4,244.1,691.2,166.5,185.4,140.6,198.6,798.8,155.1,216.5,183.3,243.9,970.9,227.3,227.6,217.1,163.0,136.0,496.2,158.4,112.2,112.7,113.0,"2,227.9","2,266.0","4,493.9","9,334.2",,,Retail,,,,TRUE,
,TLRP,,,LY,494.5,105.6,120.1,131.2,137.5,982.7,210.8,163.2,166.1,292.7,149.9,800.5,174.9,178.3,257.1,190.2,902.2,315.2,150.2,229.8,206.9,838.6,144.9,201.8,128.7,171.7,191.5,680.2,189.5,195.9,159.5,135.3,"2,277.7","2,421.0","4,698.7",617.4,157.3,130.4,142.8,186.9,893.7,162.3,170.3,212.2,126.6,222.3,683.2,167.6,178.2,173.5,163.9,819.8,195.8,172.4,232.6,218.9,934.1,207.2,215.1,210.7,167.7,133.4,471.5,156.9,114.2,104.1,96.4,"2,194.2","2,225.4","4,419.6","9,118.2",,,Retail,,,,TRUE,
,LLY,,,LLY,454.3,111.1,92.6,117.9,132.7,734.3,170.9,121.0,126.8,189.7,125.9,777.9,239.7,159.5,218.3,160.4,799.1,261.3,137.5,154.8,245.4,772.7,159.7,146.7,133.9,166.6,165.8,590.9,182.3,164.0,119.8,124.8,"1,966.5","2,162.7","4,129.1",521.5,100.4,177.7,112.8,130.6,806.3,181.0,138.9,134.1,136.4,216.0,716.5,174.8,181.2,174.7,185.9,805.5,226.0,157.0,207.9,214.6,934.9,205.8,219.3,210.5,171.7,127.6,491.0,159.8,138.1,101.4,91.7,"2,044.4","2,231.4","4,275.7","8,404.9",,,Retail,,,,TRUE,
,TDPPvsTDOP,,,Actual to Plan %,-6.5%,-13.8%,-11.5%,-6.0%,3.6%,3.3%,-12.5%,-7.1%,10.6%,12.8%,12.7%,-10.7%,6.4%,-26.6%,-2.2%,-12.5%,-10.1%,-27.6%,-14.9%,-4.1%,17.5%,0.1%,16.7%,-13.0%,-9.8%,5.0%,7.3%,0.8%,-14.2%,7.1%,6.2%,9.5%,-4.4%,-3.6%,-4.0%,-7.1%,-11.9%,-4.6%,-2.2%,-7.3%,-3.1%,-3.4%,4.3%,-4.2%,-5.6%,-4.9%,-7.7%,-5.9%,-7.4%,-7.1%,-9.9%,1.6%,-1.8%,-7.7%,19.3%,1.5%,-8.2%,-7.6%,-5.4%,-9.6%,-7.6%,-11.7%,-8.4%,27.2%,-39.3%,-18.6%,20.3%,-5.6%,-4.9%,-5.3%,-4.6%,,,Retail,,,,TRUE,
,TDPPvsTLRP,,,Actual to LY %,5.1%,21.6%,-11.2%,-8.0%,19.3%,-4.7%,-26.6%,10.4%,-3.6%,-7.8%,14.6%,1.5%,12.5%,19.0%,-16.5%,-0.5%,-1.5%,-17.7%,-4.1%,9.2%,13.0%,5.9%,12.6%,6.0%,-7.0%,9.3%,6.3%,3.7%,-1.7%,-6.7%,5.6%,24.3%,-0.4%,2.5%,1.1%,-7.2%,-2.0%,0.3%,-21.8%,-5.5%,3.2%,1.6%,-8.5%,4.5%,11.8%,6.9%,-1.3%,-3.1%,1.5%,-20.9%,18.1%,-3.3%,-21.1%,24.5%,-22.0%,10.6%,-2.9%,1.7%,-1.8%,-3.5%,-8.4%,-4.0%,-0.1%,-4.1%,-7.2%,4.9%,9.7%,-1.1%,-2.4%,-1.8%,-0.3%,,,Retail,,,,TRUE,
,TDPP,Sls Total FP U,Retail Full Price Sales Units (Stores & Concierge),Actual (TY) / Forecast,394.3,102.1,76.4,75.7,140.2,716.2,119.9,144.6,111.4,222.3,118.0,675.4,165.4,183.8,175.8,150.4,688.4,218.4,117.6,164.6,187.8,587.9,132.1,174.6,97.5,104.4,79.4,302.4,110.5,73.7,54.5,63.6,"1,786.0","1,578.7","3,364.6",324.8,91.8,73.4,63.3,96.4,754.8,117.0,134.4,189.6,113.1,200.6,560.2,134.8,154.6,107.9,163.0,664.4,129.0,179.0,150.0,206.2,572.6,180.3,170.4,121.2,56.4,44.2,245.3,84.1,42.1,50.2,68.9,"1,639.8","1,482.2","3,122.0","6,486.7",,,Retail,,,,FALSE,
,TDLP,,,Forecast,461.2,125.2,81.8,84.1,170.0,710.1,133.0,141.5,106.3,200.5,128.9,741.7,155.1,226.3,197.7,162.7,696.2,239.5,120.6,128.1,208.0,528.9,132.1,154.4,96.2,81.3,64.9,308.3,101.6,80.8,58.2,67.7,"1,913.0","1,533.4","3,446.4",350.3,109.7,78.5,64.2,97.9,746.3,117.0,129.4,189.0,112.1,198.8,560.2,134.8,154.6,107.9,163.0,664.4,129.0,179.0,150.0,206.2,572.6,180.3,170.4,121.2,56.4,44.2,245.3,84.1,42.1,50.2,68.9,"1,656.8","1,482.2","3,139.0","6,585.4",,,Retail,,,,TRUE,
,TDOP,,,Plan,445.9,130.8,89.0,89.2,136.9,755.7,152.9,164.9,110.1,205.5,122.3,770.0,160.2,254.5,182.8,172.5,787.5,305.7,144.4,183.1,154.3,605.6,118.2,205.4,113.5,97.6,70.9,351.6,127.0,81.2,64.9,78.5,"1,971.6","1,744.8","3,716.4",375.4,121.4,81.1,65.5,107.4,777.6,120.9,127.8,198.5,116.2,214.1,620.2,145.1,171.0,122.4,181.7,657.4,131.4,197.0,126.5,202.5,619.9,194.7,179.7,133.6,61.4,50.5,267.3,44.0,90.7,66.3,66.3,"1,773.2","1,544.6","3,317.8","7,034.2",,,Retail,,,,TRUE,
,Var_to_Plan,,,Var to Plan,-51.5,-28.8,-12.6,-13.4,3.3,-39.5,-33.0,-20.3,1.3,16.8,-4.3,-94.6,5.2,-70.6,-7.0,-22.1,-99.2,-87.4,-26.8,-18.5,33.5,-17.7,13.9,-30.9,-16.0,6.8,8.5,-49.3,-16.5,-7.5,-10.4,-14.9,-185.7,-166.1,-351.8,-50.6,-29.6,-7.7,-2.2,-11.0,-22.8,-3.9,6.6,-9.0,-3.1,-13.5,-60.0,-10.4,-16.4,-14.5,-18.7,7.0,-2.4,-17.9,23.6,3.7,-47.4,-14.5,-9.3,-12.4,-5.0,-6.3,-22.0,40.0,-48.6,-16.0,2.6,-133.4,-62.4,-195.8,-547.6,,,Retail,,,,TRUE,
,TDPT,,,Target,394.3,102.1,76.4,75.7,140.2,716.2,119.9,144.6,111.4,222.3,118.0,675.4,165.4,183.8,175.8,150.4,695.8,218.4,117.4,152.1,208.0,545.0,132.1,158.4,106.1,87.6,60.8,319.9,105.8,73.7,62.9,77.5,"1,786.0","1,560.7","3,346.7",364.5,118.9,81.7,62.2,101.8,767.2,119.1,132.9,194.5,115.1,205.6,576.4,138.7,159.0,110.9,167.8,660.2,127.7,178.1,149.2,205.2,620.3,195.4,184.8,131.1,61.1,47.9,261.7,86.2,43.0,51.8,80.7,"1,708.0","1,542.2","3,250.2","6,596.9",,,Retail,,,,TRUE,
,TLRP,,,LY,352.5,85.6,82.4,72.9,111.6,736.6,172.4,129.0,91.4,236.8,107.1,628.9,154.9,115.3,211.7,147.0,693.8,263.6,125.8,150.1,154.4,523.5,116.0,161.7,104.8,83.6,57.4,310.2,96.2,85.3,63.5,65.2,"1,718.0","1,527.5","3,245.5",377.8,110.4,70.3,93.1,104.0,725.9,112.1,140.3,178.2,104.4,190.8,563.2,139.2,155.2,142.1,126.7,681.9,162.9,134.2,197.5,187.4,572.9,172.8,171.0,121.0,60.9,47.2,236.3,86.8,43.4,46.3,59.8,"1,667.0","1,491.1","3,158.1","6,403.5",,,Retail,,,,TRUE,
,LLY,,,LLY,362.5,89.9,76.9,84.3,111.4,599.3,147.5,96.4,88.9,158.1,108.4,632.8,210.7,115.3,181.3,125.5,627.2,220.1,119.9,100.6,186.6,513.0,132.5,124.6,107.9,87.6,60.4,315.4,90.2,76.5,65.6,83.1,"1,594.5","1,455.6","3,050.1",334.2,61.9,124.5,77.5,70.3,665.7,139.6,116.0,116.7,104.1,189.3,572.4,139.4,152.5,136.4,144.0,651.9,187.3,114.8,168.8,180.9,507.5,171.0,176.6,100.8,33.3,25.8,229.0,61.6,45.2,48.8,73.4,"1,572.3","1,388.4","2,960.7","6,010.8",,,Retail,,,,TRUE,
,TDPPvsTDOP,,,Actual to Plan %,-11.6%,-22.0%,-14.1%,-15.1%,2.4%,-5.2%,-21.6%,-12.3%,1.2%,8.2%,-3.5%,-12.3%,3.2%,-27.8%,-3.8%,-12.8%,-12.6%,-28.6%,-18.5%,-10.1%,21.7%,-2.9%,11.8%,-15.0%,-14.1%,7.0%,12.0%,-14.0%,-13.0%,-9.2%,-16.0%,-19.0%,-9.4%,-9.5%,-9.5%,-13.5%,-24.4%,-9.5%,-3.4%,-10.3%,-2.9%,-3.2%,5.2%,-4.5%,-2.6%,-6.3%,-9.7%,-7.1%,-9.6%,-11.9%,-10.3%,1.1%,-1.8%,-9.1%,18.6%,1.8%,-7.6%,-7.4%,-5.2%,-9.3%,-8.1%,-12.4%,-8.2%,90.9%,-53.6%,-24.2%,3.9%,-7.5%,-4.0%,-5.9%,-7.8%,,,Retail,,,,TRUE,
,TDPPvsTLRP,,,Actual to LY %,11.9%,19.2%,-7.3%,3.9%,25.6%,-2.8%,-30.5%,12.1%,22.0%,-6.1%,10.2%,7.4%,6.8%,59.5%,-17.0%,2.3%,-0.8%,-17.1%,-6.5%,9.7%,21.6%,12.3%,13.8%,8.0%,-7.0%,24.8%,38.4%,-2.5%,14.9%,-13.5%,-14.1%,-2.5%,4.0%,3.4%,3.7%,-14.0%,-16.9%,4.4%,-32.0%,-7.4%,4.0%,4.4%,-4.2%,6.4%,8.3%,5.1%,-0.5%,-3.2%,-0.4%,-24.1%,28.6%,-2.6%,-20.8%,33.4%,-24.0%,10.0%,-0.1%,4.3%,-0.3%,0.2%,-7.4%,-6.3%,3.8%,-3.1%,-3.0%,8.5%,15.2%,-1.6%,-0.6%,-1.1%,1.3%,,,Retail,,,,TRUE,
,TDPP,Sls Total MD U,Retail Markdown Sales Units (Stores & Concierge),Actual (TY) / Forecast,125.6,26.3,30.3,45.1,23.9,220.4,34.8,35.5,48.7,47.6,53.8,137.3,31.3,28.3,38.9,38.8,200.0,41.0,26.4,86.4,46.2,300.1,31.1,39.4,22.2,83.2,124.2,403.1,75.7,109.0,113.9,104.5,483.3,903.2,"1,386.5",248.4,62.3,57.4,48.3,80.3,167.0,47.9,21.4,32.2,28.5,37.1,114.0,27.7,26.3,29.4,30.7,128.2,25.4,35.6,31.5,35.8,334.5,30.4,40.9,82.1,97.2,83.9,225.9,66.3,63.8,58.9,36.8,529.4,688.7,"1,218.1","2,604.5",,,Retail,,,,FALSE,
,TDLP,,,Forecast,125.6,23.8,34.0,44.6,23.3,224.7,36.9,35.1,59.6,42.6,50.5,165.2,30.0,43.6,46.5,45.1,252.3,50.9,26.3,120.4,54.7,340.2,38.0,42.3,21.6,98.2,140.2,361.2,84.9,99.2,90.7,86.5,515.5,953.7,"1,469.2",230.4,50.2,52.6,45.9,81.7,172.1,47.9,21.4,32.8,31.1,38.8,114.0,27.7,26.3,29.4,30.7,128.2,25.4,35.6,31.5,35.8,334.5,30.4,40.9,82.1,97.2,83.9,225.9,66.3,63.8,58.9,36.8,516.6,688.7,"1,205.2","2,674.4",,,Retail,,,,TRUE,
,TDOP,,,Plan,110.5,18.2,31.5,39.3,21.6,151.4,23.8,28.9,34.6,33.9,30.2,139.7,24.7,34.5,36.8,43.8,200.5,52.4,24.8,78.5,44.9,281.2,21.7,40.6,19.1,81.1,118.8,348.3,90.1,89.4,93.7,75.0,401.6,830.0,"1,231.6",241.4,53.5,56.0,48.6,83.3,173.8,49.7,21.7,33.0,33.7,35.7,110.4,27.4,24.3,25.4,33.4,123.1,25.9,35.6,25.6,35.9,367.8,33.3,43.6,91.5,104.9,94.6,247.3,74.2,83.7,67.9,21.5,525.5,738.2,"1,263.8","2,495.3",,,Retail,,,,TRUE,
,Var_to_Plan,,,Var to Plan,15.1,8.2,-1.2,5.8,2.4,69.0,10.9,6.6,14.1,13.7,23.7,-2.5,6.6,-6.2,2.1,-5.0,-0.6,-11.4,1.6,7.9,1.3,18.9,9.4,-1.1,3.1,2.1,5.4,54.9,-14.4,19.5,20.2,29.5,81.7,73.2,154.9,7.0,8.8,1.5,-0.4,-3.0,-6.8,-1.8,-0.3,-0.8,-5.3,1.3,3.7,0.3,2.0,4.1,-2.7,5.2,-0.5,0.0,5.9,-0.1,-33.3,-2.8,-2.8,-9.4,-7.7,-10.6,-21.5,-7.8,-19.9,-9.0,15.3,3.9,-49.6,-45.7,109.2,,,Retail,,,,TRUE,
,TDPT,,,Target,125.6,26.3,30.3,45.1,23.9,220.4,34.8,35.5,48.7,47.6,53.8,137.3,31.3,28.3,38.9,38.8,209.4,41.0,26.4,87.4,54.7,365.8,39.3,46.9,20.7,108.9,149.9,435.1,108.3,129.1,114.4,83.4,483.3,"1,010.3","1,493.6",233.8,51.4,54.8,47.6,80.1,171.3,47.7,21.1,32.7,31.3,38.5,114.8,27.8,26.4,29.7,30.9,138.6,27.4,38.5,34.1,38.7,350.6,31.9,42.8,86.0,101.9,88.1,234.5,72.2,69.2,60.9,32.2,519.9,723.8,"1,243.7","2,737.3",,,Retail,,,,TRUE,
